CustCD,DeveCD,W/H_CD,ASSY_Gr,Rev,Place,No,SubNo,Rank,WorkClass,Wi_No,Wi_Type,Wi_Size,Wi_Col,Wi_Len,Wi_Add,J_??,Wi_Gr,Cir_S,Cir_L,Ter_L,W_L,ConnName_L,ConnNo_L,T_Conn_L,Tub_L,Ins_L,M_L,SAM_Hand_S_L,P_L,B_L,ConnID_L,FILLER_2,Cir_R,Ter_R,W_R,ConnName_R,ConnNo_R,T_Conn_R,Tub_R,Ins_R,M_R,SAM_Hand_S_R,P_R,B_R,ConnID_R,FILLER_3,ApplCD,FileName
D,D,D,D,D,1010,0081,0026,0026,,142,CIVUS,0.13,VI/,3051,, 425,,M06,CT2,NANSSF55-0,,ANSS-27FC-B,71,1,,1,M06,,,,5070003A,,KQ1,SSGF01,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02BDF50A02BDE 13 45
D,D,D,D,D,1010,0082,0008,0008,,657,CIVUS,0.35, W/B,1623,,  36,,O08,+HJ,TSN-F03,,TSN-EJC6L-12F,626,,,2,,,,,56600180,,ZYQ,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A02A8D50A02AEB  1 23
D,D,D,D,D,1010,0083,0008,0008,,666,CIVUS,0.35,VI/,2204,, 677,,O08,E1M,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,G0G,SSGF,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,                                  ij          uvw,50A02AF750A02BDA  4 19
D,D,D,D,D,1010,0084,0011,0011,,1G4,ALVUS,0.5,LA/LG,648,, 386,,O11,&35,YSKALF05,,YSK-JC-22F,405,,,1,,,,,5660013B,,RVE,YSKALF05,,RSG-TP-6FJ-L,45,,,1,,,,,5070009A,,                                 hij        stuvw,50A00A4850A0069A 11  6
D,D,D,D,D,1010,0085,0017,0017,,1G3,ALVUS,0.5,LA/R,1317,, 614,,O13,+FB,YSKALF05,,YSK-JC-22F-L,406,,,1,,,,,5660008D,,RNN,YSKALF05,,RSG-TP-6FJ-L,45,,,2,,,,,5070009A,,                                 hij        stuvw,50A0162450A0069D 11  3
D,D,D,D,D,1010,0086,0011,0011,,1G6,ALVUS,0.5,LA/,1065,, 829,,O11,#UQ,YSKALF05,,YSK-JC-22F,403,,,1,,,,,5070005A,,ZM7,YSKALF05,,RSG-TP-6FJ-L,45,,,1,,,,,5070009A,,                                 hij        stuvw,50A016A950A0069E 10  2
D,D,D,D,D,1010,0087,0011,0011,,1G5,ALVUS,0.5,LA/R,1061,, 384,,O11,%JT,YSKALF05,,YSK-JC-22F,403,,,1,,,,,5070005A,,RVF,YSKALF05,,RSG-TP-6FJ-L,45,,,1,,,,,5070009A,,                                 hij        stuvw,50A017F450A012CF 19  1
D,D,D,D,D,1010,0088,0013,0013,,1S2,CIVUS,0.35, L/,503,, 317,,O13,$VB,SSGF,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,LS9,FLEF36-1,,YLE-TP-2F-B,191,,,1,,,,,507000A3,,                               fghij     pqrstuvw,50A0163D50A008A2 18  2
D,D,D,D,D,1010,0089,0013,0013,,1S9,ALVUS,0.5,LA/L,481,,1033,,O13,&V5,YSKALF05,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,D98,YSKALM05,,SSG/TSN4-20M,545,,,1,,,,,50700049,,                               fghij     pqrstuvw,50A00AA450A01667 19  8
D,D,D,D,D,1010,0090,0008,0008,,664,CIVUS,0.13, G/,2704,, 200,,O08,+Q9,SSGF01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,IP8,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,5070002F,,A C       KL                                     xyz,50A01DFA50A0154A 45  8
D,D,D,D,D,1010,0091,0014,0014,,1N3,ALVUS,0.5,LA/B,1942,, 806,,O11,KEJ,FSG-F-P050,,RSG-TP-10F,33,1,,1,,,,,507000B5,,Z4X,FSG-F-P050,,RSG-TP-6FH-GR,50,,,2,,,,,5070007F,,                     V X       fghij  mn pqrstuvw,50A02C1850A01EC0  7  4
D,D,D,D,D,1010,0092,0014,0014,,1N2,CIVUS,0.35, R/,1946,, 338,,O11,KEH,SSGF,,RSG-TP-10F,33,1,,1,,,,,507000B5,,RM3,SSGF,,RSG-TP-6FH-GR,50,,,2,,,,,5070007F,,                     V X       fghij  mn pqrstuvw,50A02C1950A01EBF  3  2
D,D,D,D,D,1010,0093,0016,0016,,459,CIVUS,0.75, W/B,1325,, 198,,O12,+HU,TSN-F,,TSN-EJC6L-12F,626,1,,1,,,,,56600180,,CCX,FDSAF,,DSYL-4FF-B,31,,,2,,,,,5660016D,,                     V X       fghij  mn pqrstuvw,50A02C3350A02C15 11  2
D,D,D,D,D,1010,0094,0005,0005,,951,CIVUS,0.35, L/,977,, 894,,O05,&3M,SSGF,,YSK-JC-22F,405,,,2,,,,,5660013B,,GLE,SSGF,,RSG-TP-6F-GR,49,,,1,,,,,5070009B,,                               fghij     p rs u w,50A02C6650A02C1D  1  6
D,D,D,D,D,1010,0095,0031,0031,,2H1,CIVUS,0.35,LG/,643,, 776,,M11,&3D,SSGF,,YSK-JC-22F,405,,,1,M11,,,,5660013B,,C2M,SSGF,,RSG-TP-6FH-GR,50,,,1,M11,,,,5070007F,,                     V X       fghij  mn pqrstuvw,50A02C6850A02C22 10  6
D,D,D,D,D,1010,0096,0011,0011,,2F8,ALVUS,0.5,LA/VI,602,, 162,,O11,+PX,FSG-F-P050,,YSK-JC-22F,404,,,1,,,,,50700058,,HF5,FSG-F-P050,,SSG-TP-10F,9,,,1,,,,,50700026,,                                g        p r,50A02C7850A02C13 13 10
D,D,D,D,D,1010,0097,0031,0031,,2H2,CIVUS,0.35,GR/,1061,,1185,,M11,%JL,SSGF,,YSK-JC-22F,403,,,1,M11,,,,5070005A,,C2N,SSGF,,RSG-TP-6FH-GR,50,,,1,M11,,,,5070007F,,                     V X       fghij  mn pqrstuvw,50A02CC550A01EBE 20  1
D,D,D,D,D,1010,0098,0004,0004,,1G7,ALVUS,0.5,LA/L,2847,, 828,,O04,A87,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,RVD,YSKALF05,,RSG-TP-6FJ-L,45,,,2,,,,,5070009A,,                                 hij        stuvw,50A02D0250A02A65 49  4
D,D,D,D,D,1010,0099,0010,0010,,501,ALVUS,0.5,LA/L,1574,,1036,,O10,&8B,YSKALF05,,SSG-JC-R4FJT,480,,,1,,,,,5660016E,,FM9,YSKALF05,,YSK/TSN25-63F-GR,535,,,2,,,,,5070000E,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02A0350A02D04  4 47
D,D,D,D,D,1010,0100,0025,0025,,9A4,CIVUS,0.35, L/,998,, 774,,M35,F4R,SSGF,,YSK/TSN25-63F-GR,530,,,1,M35,,,,50700001,,H9W,NANSSF55-9,,ANSS-30FL-B,68,1,,1,M35,,,,50700007,,                                                 xyz,50A02D4050A02D3E 32 26
D,D,D,D,D,1010,0101,0004,0004,,9A3,ALVUS,0.5,LA/,1829,, 821,,,+JL,YSKALF05,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,+UK,YSKALF05,,YSK-JC-22F,412,,,2,,,,,5660008F,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02D4850A02D49 36 22
D,D,D,D,D,1010,0102,0010,0010,,676,ALVUS,0.5,LA/B,1357,, 730,,O10,&62,YSKALF05,,YSK-JC-22F,412,,,1,,,,,5660008F,,T2Y,YSKALM05,,SSG-TP-22M-B,543,,,2,,,,,50700014,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02D7750A01E16  7  8
D,D,D,D,D,1010,0103,0006,0006,,134,ALVUS,1.25,LA/B,1546,, 731,,O06,CPV,TSNALF10,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,KQQ,TSNALF10,,SSG/TSN16-LIF63F,531,,,1,,,,,50700002,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A029D250A02D8E 37  3
D,D,D,D,D,1010,0104,0018,0018,,2C2,CIVUS,0.35, W/,1539,, 787,,O05,TLB,TSNY-F02-8,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,TRL,SSGF-8,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         h     no   st,50A0282450A02DE7  9 47
D,D,D,D,D,1010,0105,0018,0018,,2B8,CIVUS,0.35, L/,1539,,1026,,O05,TLA,TSNY-F02-8,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,TRK,SSGF-8,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         h     no   st,50A0282550A02DE8 10 48
D,D,D,D,D,1010,0106,0008,0008,,2E5,ALVUS,0.5,LA/VI,1078,, 286,,O08,MZS,FSG-F-P050,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,RMA,FSG-F-P050,,RSG-TP-6FJ-L,45,,,2,,,,,5070009A,,                                 hij        stuvw,50A02DE950A01EBD 35  5
D,D,D,D,D,1010,0107,0018,0018,,2B7,CIVUS,0.13, W/,2409,, 393,,O08,MWG,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,WLK,SSGF01,,SSG/TSN6-18F,562,,,1,,,,,507000AB,,                       X         hij   no   stuvw,50A02DEC50A00F66 38 12
D,D,D,D,D,1010,0108,0018,0018,,2A7,ALVUS,0.5,LA/VI,773,, 502,,O12,G0G,FSG-F-P050,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,TS5,FSG-F-P050,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         h     no   st,50A02BD850A02DEE 19 24
D,D,D,D,D,1010,0109,0009,0009,,694,ISHEK,0.13, R/,1422,, 578,  6,O09,FU0,SSGM01,,YSK-TP-18M,542,1,,1,,,,,50700072,,YMG,NANSSF55-0,,ETHERNET-34F-GR,11,1,,1,,,,,50700078,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00E9550A0153A  9  5
D,D,D,D,D,1010,0110,0009,0009,,695,ISHEK,0.13, W/,1422,, 577,  6,O09,FU1,SSGM01,,YSK-TP-18M,542,1,,1,,,,,50700072,,YMH,NANSSF55-0,,ETHERNET-34F-GR,11,1,,1,,,,,50700078,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00E9E50A01539 18  6
D,D,D,D,D,1010,0111,0009,0009,,696,ISHEK,0.13, B/,1422,, 723,  6,O09,FU2,SSGM01,,YSK-TP-18M,542,1,,1,,,,,50700072,,YMJ,NANSSF55-0,,ETHERNET-34F-GR,11,1,,1,,,,,50700078,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00E9650A01538  8  7
D,D,D,D,D,1010,0112,0012,0012,,381,CIVUS,0.35, W/B,967,, 769,,O12,+JA,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,SDC,NANSSF55-9,,ANSS-30FN,81,1,,1,,,,,5070004D,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0100350A00782  3 29
D,D,D,D,D,1010,0113,0015,0015,,1S8,CIVUS,0.35, W/,1688,,1025,,O11,&5X,SSGF,,SSG-JC-R8FJT,470,1,,1,,,,,5070007E,,LSA,FLEF36-1,,YLE-TP-2F-B,191,,,2,,,,,507000A3,,                               fghij     pqrstuvw,50A02E7250A008A3  5  1
D,D,D,D,D,1010,0114,0004,0004,,9A1,CIVUS,0.5, W/B,578,,  58,,,$ZP,SSGF,,YSK/TSN25-63F-GR,535,,,1,,,,,5070000E,,+W1,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02D4750A02E95 55  7
D,D,D,D,D,1010,0115,0015,0015,,304,ALVUS,2.5,LA/,880,, 269,,O12,+GG,FMG-F-P250,,TSNYEJC6L12FE-GR,622,,,2,,,,,566000D7,,FNA,FMG-F-P250,,SSG/TSN8-LIF35FA,302,,,1,,,,,5070006A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02E9A50A01194  4 43
D,D,D,D,D,1010,0116,0012,0012,,305,ALVUS,2.5,LA/,806,, 764,,O12,+GH,FMG-F-P250,,TSNYEJC6L12FE-GR,622,,,1,,,,,566000D7,,FN9,FMG-F-P250,,SSGTSN17LI45F-GR,301,1,,1,,,,,5660018A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02E9B50A01364  5 45
D,D,D,D,D,1010,0117,0012,0012,,669,ALVUS,0.5,LA/,831,,1105,,O12,+G8,FMG-F-P050,,TSNYEJC6L12FE-GR,622,,,1,,,,,566000D7,,FN8,YSKALF05,,SSGTSN17LI45F-GR,301,1,,1,,,,,5660018A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02E9F50A02588  6 28
D,D,D,D,D,1010,0118,0011,0011,,309,ALVUS,0.5,LA/LG,775,, 523,,O11,&7B,YSKALF05,,YSK-JC-22F,404,,,1,,,,,50700058,,Q6M,TSNYALF05,,SSG/TSN8-LIF35FA,302,1,,1,,,,,5070006A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02EA050A01453  2 36
D,D,D,D,D,1010,0119,0012,0012,,341,ALVUS,0.75,LA/B,839,, 407,,O11,&5A,FSG-F-P075,,YSK-JC-22F-GR,401,1,,1,,,,,50700057,,&AZ,FMG-F-P075,,SSG/TSN8-LIF35FA,302,,,2,,,,,5070006A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02EAA50A01455 12 38
D,D,D,D,D,1010,0120,0006,0006,,377,ALVUS,0.5,LA/,1729,, 283,,O06,&ZB,FMG-F-P050,,TSNYEJC6L12FE-GR,627,1,,1,,,,,5070000D,,ZEQ,YSKALF05,,SSG-TP-5F,86,,,2,,,,,5070003C,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02EAD50A007A7  1  5
D,D,D,D,D,1010,0121,0012,0012,,387,CIVUS,0.13,LG/,1617,, 251,,O12,LHR,SSGF01,,SSG-TP-5F,86,,,2,,,,,5070003C,,QYS,NANSSF55-0,,ANSS-30FN,81,1,,1,,,,,5070004D,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A012B050A02EAE  2  8
D,D,D,D,D,1010,0122,0010,0010,,373,CIVUS,0.35,VI/,1286,, 295,,O08,&61,SSGF,,YSK-JC-22F,412,,,1,,,,,5660008F,,SDP,TSN-M03,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02EC850A02873  6  2
D,D,D,D,D,1010,0123,0006,0006,,109,CIVUS,0.5, G/,2544,,  26,,O12,&77,SSGF,,YSK-JC-22F-GR,401,,,2,,,,,50700057,,VRW,NANSSF55-2,,ANSS-27FC-B,71,1,,1,,,,,5070003A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A01C6A50A02EB2 22  1
D,D,D,D,D,1010,0124,0015,0015,,3G6,ALVUS,0.5,LA/BE,1260,, 965,,,&FN,YSKALF05,,YSK-JC-22F,408,,,2,,,,,5660018E,,&FQ,YSKALF05,,SSG-JC-R8FJT,470,1,,1,,,,,5070007E,,                               fghij     pqrstuvw,50A02E6750A02E6F  6  8
D,D,D,D,D,1010,0125,0015,0015,,3G9,ALVUS,0.5,LA/L,633,, 820,,,&FZ,YSKALF05,,SSG-JC-R8FJT,470,1,,1,,,,,5070007E,,JJ1,TSNYALM05,,TSN-12M,551,,,2,,,,,50700009,,                               fghij     pqrstuvw,50A02E7150A02E76  6  8
D,D,D,D,D,1010,0126,0005,0005,,3G7,ALVUS,0.5,LA/L,1670,, 875,,,&FU,YSKALF05,,YSK-JC-22F,408,,,1,,,,,5660018E,,JJZ,TSNYALM05,,TSN-12M,556,,,1,,,,,50700004,,                               fghij     pqrstuvw,50A02E6550A02E78  4 12
D,D,D,D,D,1010,0127,0015,0015,,1S5,ALVUS,0.5,LA/B,1083,, 316,,O11,&5T,YSKALF05,,SSG-JC-R8FJT,470,1,,1,,,,,5070007E,,D99,YSKALM05,,SSG/TSN4-20M,545,,,2,,,,,50700049,,                               fghij     pqrstuvw,50A02ED450A01665  1  6
D,D,D,D,D,1010,0128,0011,0011,,526,ALVUS,0.5,LA/VI,230,, 148,,O11,+PX,FSG-F-P050,,YSK-JC-22F,405,,,1,,,,,5660013B,,HF5,FSG-F-P050,,SSG-TP-10F,9,,,1,,,,,50700026,,          KL                                      yz,50A02F3B50A02C11 13 10
D,D,D,D,D,1010,0129,0025,0025,,364,CIVUS,0.5, G/,1069,, 323,,M35,AF4,NANSSF55-2,,ANSS-30FL-B,68,1,,1,M35,,,,50700007,,AF5,SSGF,,YSK/TSN25-63F-GR,530,,,1,M35,,,,50700001,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F8850A02F85  7 52
D,D,D,D,D,1010,0130,0015,0015,,421,CIVUS,0.13, G/,1111,, 131,,O11,I0J,SSGF01,,YSK/TSN25-63F-GR,530,,,2,,,,,50700001,,I6M,NANSSF55-0,,ANSS-30FF-B,67,1,,1,,,,,56600061,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F8E50A02F91 51 11
D,D,D,D,D,1010,0131,0010,0010,,205,CIVUS,0.5, R/,1284,, 810,,O08,#D1,TSN-M03,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,&60,SSGF,,YSK-JC-22F,412,,,1,,,,,5660008F,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F9750A02F96 21  5
D,D,D,D,D,1010,0132,0008,0008,,367,CIVUS,0.13, L/,1094,, 311,,O08,C27,SSGM01,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,UUQ,NANSSF55-0,,ANSS-30FF-B,67,,,2,,,,,56600061,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F9850A02F99 62 27
D,D,D,D,D,1010,0133,0010,0010,,883,CIVUS,0.35, P/,1098,,1113,,O08,I72,TSN-M03,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,I6J,NANSSF55-9,,ANSS-30FF-B,67,,,2,,,,,56600061,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F9B50A02F9C 15  6
D,D,D,D,D,1010,0134,0008,0008,,418,CIVUS,0.13, R/,1378,, 139,,O08,#CN,SSGF01,,YSK-JC-22F,408,,,2,,,,,5660018E,,CB3,SSGM01,,YSKTSNY25-63M-GR,510,,,1,,,,,5070005F,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02F9D50A02F9A 16 32
D,D,D,D,D,1010,0135,0001,0001,,158,CIVUS,0.35, B/,2369,, 655,,,&BE,SSGF,,SSG/TSN8-LIF35FA,302,,,1,,,,,5070006A,,QJ0,SSGF,,SSG-BA-36FA-Y,111,1,,1,,,,,56600089,,                       X         hij   no   stuvw,50A02FF950A02FC2 31 24
D,D,D,D,D,1010,0136,0011,0011,,2Y4,ALVUS,0.5,LA/VI,593,, 390,,,+PW,YSKALF05,,YSK-JC-22F,405,,,1,,,,,5660013B,,S8R,FDS-F-P050,,ASZ/DS6-26FC-B,56,,,1,,,,,56600105,,A C       KL                                     xyz,50A02F1850A03039 12  4
D,D,D,D,D,1010,0137,0012,0012,,380,CIVUS,0.35, W/B,977,, 271,,O12,+HT,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,SUW,NANSSF55-9,,ANSS-30FN,81,1,,1,,,,,5070004D,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0100450A0077C  4 11
D,D,D,D,D,1010,0138,0007,0007,,297,ALVUS,0.75,LA/,591,, 288,,O09,%XA,FMG-M-P075,,TSN-12M,541,,,1,,,,,50700073,,+GD,FMG-F-P075,,TSNYEJC6L12FE-GR,622,,,2,,,,,566000D7,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02A3950A00FBE  1 12
D,D,D,D,D,1010,0139,0012,0012,,528,ALVUS,0.75,LA/,977,, 916,,O12,$FD,SSGALF,,YSK-JC-22F-L,406,,,1,,,,,5660008D,,+GF,FMG-F-P075,,TSNYEJC6L12FE-GR,622,,,1,,,,,566000D7,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00A7650A02E9C  2  9
D,D,D,D,D,1010,0140,0013,0013,,537,ALVUS,0.75,LA/,1133,, 156,,O13,+GX,SSGALF,,YSK-JC-22F,403,,,2,,,,,5070005A,,Z1J,TSNALF,,ANSS-A-16FB,26,,,1,,,,,507000A2,,                               fghij     pqrstuvw,50A0284E50A025B5  3  2
D,D,D,D,D,1010,0141,0005,0005,,228,ALVUS,0.5,LA/B,674,,1240,,O05,$TY,YSKALF05,,SSG-JC-R8FJT,490,1,,1,,,,,566000CA,,&DU,YSKALF05,,SSGTSN17LI45F-GR,301,,,2,,,,,5660018A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02A0650A029D4  7 27
D,D,D,D,D,1010,0142,0015,0015,,670,ALVUS,0.5,LA/,859,, 193,,O12,+HE,FMG-F-P050,,TSNYEJC6L12FE-GR,622,,,2,,,,,566000D7,,FN7,YSKALF05,,SSG/TSN8-LIF35FA,302,,,1,,,,,5070006A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00FC450A011A7  7 22
D,D,D,D,D,1010,0143,0004,0004,,202,CIVUS,0.35, B/,2918,,  45,,O04,&7D,SSGF,,YSK-JC-22F,404,,,2,,,,,50700058,,CD3,SSGM,,SSG-TP-22M,550,1,,1,,,,,50700008,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A02C8250A0305C  4 20
D,D,D,D,D,1010,0144,0004,0004,,313,CIVUS,0.13, G/,3058,, 507,,O06,Q1F,SSGM01,,SSG-TP-22M,550,1,,1,,,,,50700008,,QLG,NANSSF55-0,,ANSS-27FE-B,66,,,1,,,,,56600085,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0305E50A00701 19  7
D,D,D,D,D,1010,0145,0013,0013,,453,ALVUS,1.25,LA/L,712,,1213,,O13,%5Y,TSNALF10,,TSN-JC-4FJTA,428,,,1,,,,,5660002C,,&CE,TSNALF10,,SSG/TSN8-LIF35FA,302,,,2,,,,,5070006A,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00B6A50A01457  2 40
D,D,D,D,D,1010,0146,0008,0008,,656,CIVUS,0.35, W/B,1657,, 508,,O08,+H6,TSN-F03,,TSNYEJC6L12FE-GR,625,,,2,,,,,56600055,,ZYP,NANSSF55-9,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A029C650A02AEA  1  9
D,D,D,D,D,1010,0147,0011,0011,,183,ALVUS,0.75,LA/R,701,, 587,,O11,#DV,TSNALF,,SSG/TSN8-LIF35FA,302,1,,1,,,,,5070006A,,&6A,SSGALF,,YSK-JC-22F,405,,,1,,,,,5660013B,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0145450A03077 37 15
D,D,D,D,D,1010,0148,0011,0011,,558,ALVUS,0.5,LA/VI,532,, 105,,O11,+PY,YSKALF05,,YSK-JC-22F,405,,,1,,,,,5660013B,,N49,TSNYALF05,,ANSS-A-16FB,21,1,,1,,,,,56600103,,A C                                              x,50A0307850A02F3C 14  6
D,D,D,D,D,1010,0149,0002,0002,,485,CIVUS,0.5, W/B,771,, 802,,O08,+GJ,TSN-F03,,TSNYEJC6L12FE-GR,622,,,2,,,,,566000D7,,HXR,SSGF,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,     FG             U  X         hij   no   stuvw   12,50A00FBB50A007C5  3  1
D,D,D,D,D,1010,0150,0002,0002,,388,CIVUS,0.13, L/,2816,, 247,,O08,MCC,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,S75,SSGF01,,SSG/TSN16-LIF63F,516,,,1,,,,,5070000B,,     FG             U  X         hij   no   stuvw   12,50A028D550A027AD 11 38
D,D,D,D,D,1010,0151,0034,0034,,416,CIVUS,0.13,SB/,638,, 143,,M04,V3J,SSGF01,,SSG/TSN6-20F-B,61,1,,1,M04,,,,50700061,,V3Y,SSGF01,,RSG-TP-3F-B,63,,,1,M04,,,,5070002C,,A C  FG   KL        U                            xyz12,50A006E950A006F4 20  3
D,D,D,D,D,1010,0152,0034,0034,,415,CIVUS,0.13,LG/,638,, 147,,M04,V3E,SSGF01,,SSG/TSN6-20F-B,61,1,,1,M04,,,,50700061,,V3U,SSGF01,,RSG-TP-3F-B,63,,,1,M04,,,,5070002C,,A C  FG   KL        U                            xyz12,50A006EA50A006F5  9  1
D,D,D,D,D,1010,0153,0011,0011,,401,CIVUS,0.5, G/,1074,, 203,,O11,&6E,SSGF,,YSK-JC-22F,405,,,1,,,,,5660013B,,V3D,SSGF,,SSG/TSN6-20F-B,61,,,2,,,,,50700061,,A C  FG   KL        U                            xyz12,50A00A4D50A006DE 21 11
D,D,D,D,D,1010,0154,0003,0003,,627,CIVUS,0.13, B/,1758,,1145,,O03,CBG,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,RSV,NANSSF55-0,,TSN-A-4FA-GR,1,1,,1,,,,,5660019A,,A C  FG   KL        U                            xyz12,50A00FA750A004E3  6 20
D,D,D,D,D,1010,0155,0003,0003,,625,CIVUS,0.13,LG/,1758,, 631,,O03,CBE,SSGM01,,SSG-TP-22M,595,,,2,,,,,56600081,,RST,NANSSF55-0,,TSN-A-4FA-GR,1,1,,1,,,,,5660019A,,A C  FG   KL        U                            xyz12,50A00FB150A004E2 18 21
D,D,D,D,D,1010,0156,0014,0014,,403,CIVUS,1.25, W/B,1003,, 195,,O04,+HC,TSN-F,,TSNYEJC6L12FD-GR,625,1,,1,,,,,566000B9,,V3R,TSN-F,,SSG/TSN6-20F-B,61,1,,1,,,,,50700061,,A C  FG   KL        U                            xyz12,50A00FCD50A006DD  7  1
D,D,D,D,D,1010,0157,0014,0014,,404,CIVUS,0.5, W/B,1006,, 191,,O04,+HD,TSN-F03,,TSNYEJC6L12FD-GR,625,1,,1,,,,,566000B9,,V3S,SSGF,,SSG/TSN6-20F-B,61,1,,1,,,,,50700061,,A C  FG   KL        U                            xyz12,50A00FCE50A006DC  8 10
D,D,D,D,D,1010,0158,0014,0014,,334,CIVUS,0.35, W/B,1089,, 435,,O04,+JH,TSN-F03,,TSNYEJC6L12FD-GR,625,1,,1,,,,,566000B9,,C4J,FLEF36-1,,YLE-TP-2F-B,130,,,1,,,,,50700017,,A C  FG   KL        U                            xyz12,50A00FD750A00878  3  1
D,D,D,D,D,1010,0159,0014,0014,,402,CIVUS,0.75, W/B,1398,, 199,,O04,+HB,TSN-F,,TSNYEJC6L12FD-GR,625,1,,1,,,,,566000B9,,ZNN,FDSAF,,DSL-1F-1,24,,,1,,,,,50700036,,A C  FG   KL        U                            xyz12,50A00FC850A0142C  6  1
D,D,D,D,D,1010,0160,0013,0013,,567,ALVUS,0.75,LA/L,1103,,  92,,O13,%5Z,TSNALF,,TSN-JC-4FJTA,428,,,1,,,,,5660002C,,GRH,SSGALM,,SSG/TSN4-20M,545,,,1,,,,,50700049,,A C  FG   KL        U                            xyz12,50A00B6B50A01668  3 10
